4.210000	8.967059
4.220000	9.057288
4.230000	9.146863
4.240000	9.235734
4.250000	9.323853
4.260000	9.411167
4.270000	9.497627
4.280000	9.583181
4.290000	9.667775
4.300000	9.751357
4.310000	9.833872
4.320000	9.915265
4.330000	9.995481
4.340000	10.074462
4.350000	10.152152
4.360000	10.228492
4.370000	10.303424
4.380000	10.376888
4.390000	10.448823
4.400000	10.519168
4.410000	10.587861
4.420000	10.654839
4.430000	10.720038
4.440000	10.783393
4.450000	10.844840
4.460000	10.904311
4.470000	10.961741
4.480000	11.017061
4.490000	11.070201
4.500000	11.121094
4.510000	11.169667
4.520000	11.215851
4.530000	11.259572
4.540000	11.300758
4.550000	11.339334
4.560000	11.375227
4.570000	11.408360
4.580000	11.438657
4.590000	11.466040
4.600000	11.490432
4.610000	11.511753
4.620000	11.529922
4.630000	11.544859
4.640000	11.556483
4.650000	11.564710
4.660000	11.569456
4.670000	11.570637
4.680000	11.568168
4.690000	11.561961
4.700000	11.551930
4.710000	11.537987
4.720000	11.520041
4.730000	11.498003
4.740000	11.471781
4.750000	11.441284
4.760000	11.406419
4.770000	11.367090
4.780000	11.323205
4.790000	11.274666
4.800000	11.221376
4.810000	11.163238
4.820000	11.100153
4.830000	11.032021
4.840000	10.958741
4.850000	10.880212
4.860000	10.796330
4.870000	10.706992
4.880000	10.612093
4.890000	10.511527
4.900000	10.405187
4.910000	10.292965
4.920000	10.174754
4.930000	10.050441
4.940000	9.919918
4.950000	9.783071
4.960000	9.639789
4.970000	9.489956
4.980000	9.333458
4.990000	9.170178
5.000000	9.000000
5.010000	8.822805
5.020000	8.638474
5.030000	8.446887
5.040000	8.247922
5.050000	8.041457
5.060000	7.827367
5.070000	7.605530
5.080000	7.375818
5.090000	7.138105
5.100000	6.892263
5.110000	6.638163
5.120000	6.375676
5.130000	6.104669
5.140000	5.825010
5.150000	5.536566
5.160000	5.239203
5.170000	4.932785
5.180000	4.617174
5.190000	4.292234
5.200000	3.957824
5.210000	3.613805
5.220000	3.260036
5.230000	2.896374
5.240000	2.522675
5.250000	2.138794
5.260000	1.744586
5.270000	1.339903
5.280000	0.924598
5.290000	0.498520
5.300000	0.061520
5.310000	-0.386556
5.320000	-0.845859
5.330000	-1.316543
5.340000	-1.798766
5.350000	-2.292681
5.360000	-2.798449
5.370000	-3.316227
5.380000	-3.846176
5.390000	-4.388457
5.400000	-4.943232
5.410000	-5.510666
5.420000	-6.090924
5.430000	-6.684171
5.440000	-7.290576
5.450000	-7.910306
5.460000	-8.543533
5.470000	-9.190427
5.480000	-9.851161
5.490000	-10.525908
5.500000	-11.214844
5.510000	-11.918144
5.520000	-12.635987
5.530000	-13.368550
5.540000	-14.116015
5.550000	-14.878562
5.560000	-15.656374
5.570000	-16.449634
5.580000	-17.258529
5.590000	-18.083244
5.600000	-18.923968
5.610000	-19.780889
5.620000	-20.654198
5.630000	-21.544086
5.640000	-22.450747
5.650000	-23.374374
5.660000	-24.315164
5.670000	-25.273313
5.680000	-26.249020
5.690000	-27.242485
5.700000	-28.253907
5.710000	-29.283491
5.720000	-30.331438
5.730000	-31.397955
5.740000	-32.483248
5.750000	-33.587524
5.760000	-34.710993
5.770000	-35.853865
5.780000	-37.016352
5.790000	-38.198667
5.800000	-39.401024
5.810000	-40.623640
5.820000	-41.866732
5.830000	-43.130519
5.840000	-44.415221
5.850000	-45.721059
5.860000	-47.048257
5.870000	-48.397038
5.880000	-49.767630
5.890000	-51.160257
5.900000	-52.575151
5.910000	-54.012539
5.920000	-55.472655
5.930000	-56.955731
5.940000	-58.462000
5.950000	-59.991700
5.960000	-61.545066
5.970000	-63.122339
5.980000	-64.723757
5.990000	-66.349563
6.000000	-68.000000
6.010000	-69.675312
6.020000	-71.375745
6.030000	-73.101546
6.040000	-74.852965
6.050000	-76.630252
6.060000	-78.433659
6.070000	-80.263439
6.080000	-82.119847
6.090000	-84.003139
6.100000	-85.913574
6.110000	-87.851411
6.120000	-89.816911
6.130000	-91.810335
6.140000	-93.831949
6.150000	-95.882017
6.160000	-97.960807
6.170000	-100.068587
6.180000	-102.205627
6.190000	-104.372199
6.200000	-106.568576
6.210000	-108.795032
6.220000	-111.051845
6.230000	-113.339290
6.240000	-115.657649
6.250000	-118.007202
6.260000	-120.388231
6.270000	-122.801021
6.280000	-125.245857
6.290000	-127.723026
6.300000	-130.232818
6.310000	-132.775522
6.320000	-135.351430
6.330000	-137.960837
6.340000	-140.604037
6.350000	-143.281328
6.360000	-145.993006
6.370000	-148.739374
6.380000	-151.520731
6.390000	-154.337383
6.400000	-157.189632
6.410000	-160.077786
6.420000	-163.002154
6.430000	-165.963044
6.440000	-168.960768
6.450000	-171.995640
6.460000	-175.067974
6.470000	-178.178086
6.480000	-181.326294
6.490000	-184.512919
6.500000	-187.738281
6.510000	-191.002704
6.520000	-194.306512
6.530000	-197.650032
6.540000	-201.033591
6.550000	-204.457520
6.560000	-207.922150
6.570000	-211.427814
6.580000	-214.974847
6.590000	-218.563586
6.600000	-222.194368
6.610000	-225.867534
6.620000	-229.583425
6.630000	-233.342386
6.640000	-237.144760
6.650000	-240.990895
6.660000	-244.881140
6.670000	-248.815844
6.680000	-252.795360
6.690000	-256.820042
6.700000	-260.890245
6.710000	-265.006326
6.720000	-269.168645
6.730000	-273.377563
6.740000	-277.633442
6.750000	-281.936646
6.760000	-286.287541
6.770000	-290.686496
6.780000	-295.133880
6.790000	-299.630065
6.800000	-304.175424
6.810000	-308.770332
6.820000	-313.415166
6.830000	-318.110304
6.840000	-322.856127
6.850000	-327.653018
6.860000	-332.501360
6.870000	-337.401539
6.880000	-342.353944
6.890000	-347.358963
6.900000	-352.416988
6.910000	-357.528413
6.920000	-362.693632
6.930000	-367.913042
6.940000	-373.187042
6.950000	-378.516033
6.960000	-383.900417
6.970000	-389.340599
6.980000	-394.836984
6.990000	-400.389981
7.000000	-406.000000
7.010000	-411.667452
7.020000	-417.392752
7.030000	-423.176314
7.040000	-429.018556
7.050000	-434.919898
7.060000	-440.880761
7.070000	-446.901568
7.080000	-452.982743
7.090000	-459.124715
7.100000	-465.327912
7.110000	-471.592764
7.120000	-477.919705
7.130000	-484.309169
7.140000	-490.761592
7.150000	-497.277413
7.160000	-503.857073
7.170000	-510.501014
7.180000	-517.209681
7.190000	-523.983518
7.200000	-530.822976
7.210000	-537.728504
7.220000	-544.700553
7.230000	-551.739579
7.240000	-558.846037
7.250000	-566.020386
7.260000	-573.263085
7.270000	-580.574596
7.280000	-587.955384
7.290000	-595.405914
7.300000	-602.926655
7.310000	-610.518077
7.320000	-618.180650
7.330000	-625.914850
7.340000	-633.721153
7.350000	-641.600036
7.360000	-649.551980
7.370000	-657.577466
7.380000	-665.676979
7.390000	-673.851005
7.400000	-682.100032
7.410000	-690.424550
7.420000	-698.825052
7.430000	-707.302031
7.440000	-715.855985
7.450000	-724.487411
7.460000	-733.196810
7.470000	-741.984685
7.480000	-750.851540
7.490000	-759.797881
7.500000	-768.824219
7.510000	-777.931062
7.520000	-787.118926
7.530000	-796.388323
7.540000	-805.739772
7.550000	-815.173791
7.560000	-824.690903
7.570000	-834.291630
7.580000	-843.976497
7.590000	-853.746034
7.600000	-863.600768
7.610000	-873.541233
7.620000	-883.567961
7.630000	-893.681490
7.640000	-903.882357
7.650000	-914.171104
7.660000	-924.548271
7.670000	-935.014405
7.680000	-945.570052
7.690000	-956.215761
7.700000	-966.952082
7.710000	-977.779570
7.720000	-988.698780
7.730000	-999.710270
7.740000	-1010.814599
7.750000	-1022.012329
7.760000	-1033.304025
7.770000	-1044.690253
7.780000	-1056.171581
7.790000	-1067.748580
7.800000	-1079.421824
7.810000	-1091.191887
7.820000	-1103.059347
7.830000	-1115.024783
7.840000	-1127.088777
7.850000	-1139.251914
7.860000	-1151.514779
7.870000	-1163.877961
7.880000	-1176.342050
7.890000	-1188.907640
7.900000	-1201.575326
7.910000	-1214.345705
7.920000	-1227.219376
7.930000	-1240.196943
7.940000	-1253.279008
7.950000	-1266.466179
7.960000	-1279.759064
7.970000	-1293.158275
7.980000	-1306.664423
7.990000	-1320.278126
8.000000	-1334.000000
8.010000	-1347.830666
8.020000	-1361.770747
8.030000	-1375.820866
8.040000	-1389.981651
8.050000	-1404.253732
8.060000	-1418.637739
8.070000	-1433.134307
8.080000	-1447.744072
8.090000	-1462.467672
8.100000	-1477.305749
8.110000	-1492.258946
8.120000	-1507.327907
8.130000	-1522.513281
8.140000	-1537.815719
8.150000	-1553.235872
8.160000	-1568.774396
8.170000	-1584.431947
8.180000	-1600.209186
8.190000	-1616.106774
8.200000	-1632.125376
8.210000	-1648.265658
8.220000	-1664.528290
8.230000	-1680.913942
8.240000	-1697.423289
8.250000	-1714.057007
8.260000	-1730.815774
8.270000	-1747.700272
8.280000	-1764.711183
8.290000	-1781.849194
8.300000	-1799.114993
8.310000	-1816.509270
8.320000	-1834.032718
8.330000	-1851.686033
8.340000	-1869.469913
8.350000	-1887.385057
8.360000	-1905.432169
8.370000	-1923.611954
8.380000	-1941.925119
8.390000	-1960.372374
8.400000	-1978.954432
8.410000	-1997.672007
8.420000	-2016.525818
8.430000	-2035.516583
8.440000	-2054.645025
8.450000	-2073.911870
8.460000	-2093.317843
8.470000	-2112.863674
8.480000	-2132.550097
8.490000	-2152.377845
8.500000	-2172.347656
8.510000	-2192.460269
8.520000	-2212.716427
8.530000	-2233.116874
8.540000	-2253.662356
8.550000	-2274.353625
8.560000	-2295.191431
8.570000	-2316.176531
8.580000	-2337.309680
8.590000	-2358.591638
8.600000	-2380.023168
8.610000	-2401.605035
8.620000	-2423.338005
8.630000	-2445.222849
8.640000	-2467.260339
8.650000	-2489.451250
8.660000	-2511.796359
8.670000	-2534.296447
8.680000	-2556.952296
8.690000	-2579.764691
8.700000	-2602.734420
8.710000	-2625.862273
8.720000	-2649.149043
8.730000	-2672.595526
8.740000	-2696.202520
8.750000	-2719.970825
8.760000	-2743.901245
8.770000	-2767.994585
8.780000	-2792.251653
8.790000	-2816.673262
8.800000	-2841.260224
8.810000	-2866.013356
8.820000	-2890.933476
8.830000	-2916.021407
8.840000	-2941.277972
8.850000	-2966.703997
8.860000	-2992.300314
8.870000	-3018.067752
8.880000	-3044.007148
8.890000	-3070.119339
8.900000	-3096.405163
8.910000	-3122.865465
8.920000	-3149.501089
8.930000	-3176.312883
8.940000	-3203.301699
8.950000	-3230.468388
8.960000	-3257.813807
8.970000	-3285.338816
8.980000	-3313.044274
8.990000	-3340.931047
9.000000	-3369.000000
9.010000	-3397.252004
9.020000	-3425.687929
9.030000	-3454.308652
9.040000	-3483.115050
9.050000	-3512.108003
9.060000	-3541.288393
9.070000	-3570.657107
9.080000	-3600.215033
9.090000	-3629.963061
9.100000	-3659.902087
9.110000	-3690.033006
9.120000	-3720.356717
9.130000	-3750.874124
9.140000	-3781.586130
9.150000	-3812.493643
9.160000	-3843.597574
9.170000	-3874.898835
9.180000	-3906.398343
9.190000	-3938.097016
9.200000	-3969.995776
9.210000	-4002.095546
9.220000	-4034.397254
9.230000	-4066.901830
9.240000	-4099.610205
9.250000	-4132.523315
9.260000	-4165.642099
9.270000	-4198.967498
9.280000	-4232.500454
9.290000	-4266.241915
9.300000	-4300.192830
9.310000	-4334.354151
9.320000	-4368.726834
9.330000	-4403.311835
9.340000	-4438.110117
9.350000	-4473.122641
9.360000	-4508.350375
9.370000	-4543.794287
9.380000	-4579.455351
9.390000	-4615.334540
9.400000	-4651.432832
9.410000	-4687.751208
9.420000	-4724.290652
9.430000	-4761.052150
9.440000	-4798.036690
9.450000	-4835.245266
9.460000	-4872.678871
9.470000	-4910.338505
9.480000	-4948.225167
9.490000	-4986.339861
9.500000	-5024.683594
9.510000	-5063.257375
9.520000	-5102.062216
9.530000	-5141.099134
9.540000	-5180.369145
9.550000	-5219.873271
9.560000	-5259.612536
9.570000	-5299.587967
9.580000	-5339.800594
9.590000	-5380.251449
9.600000	-5420.941568
9.610000	-5461.871990
9.620000	-5503.043757
9.630000	-5544.457912
9.640000	-5586.115504
9.650000	-5628.017583
9.660000	-5670.165203
9.670000	-5712.559419
9.680000	-5755.201292
9.690000	-5798.091882
9.700000	-5841.232257
9.710000	-5884.623484
9.720000	-5928.266634
9.730000	-5972.162783
9.740000	-6016.313006
9.750000	-6060.718384
9.760000	-6105.380001
9.770000	-6150.298942
9.780000	-6195.476298
9.790000	-6240.913160
9.800000	-6286.610624
9.810000	-6332.569788
9.820000	-6378.791754
9.830000	-6425.277625
9.840000	-6472.028510
9.850000	-6519.045519
9.860000	-6566.329765
9.870000	-6613.882365
9.880000	-6661.704439
9.890000	-6709.797109
9.900000	-6758.161501
9.910000	-6806.798744
9.920000	-6855.709970
9.930000	-6904.896313
9.940000	-6954.358913
9.950000	-7004.098909
9.960000	-7054.117446
9.970000	-7104.415672
9.980000	-7154.994737
9.990000	-7205.855794
10.000000	-7257.000000
